X,Y,SEGMENT
26402.8398,172396.7031,1
26444.5195,172380.4063,1
26485.6895,172370.2969,1
26534.4805,172354.0938,1
26561.9297,172343.4063,1
26581.75,172331.2031,1
26608.6992,172316,1
26623.4492,172301.2969,1
26619.9004,172291.7031,1
26608.7305,172278.9063,1
26595.0293,172261.7031,1
26581.8398,172243.4063,1
26576.2695,172225.5938,1
26576.2793,172207.7969,1
26570.7109,172193,1
26567.6797,172169.2031,1
26568.2207,172135.0938,1
26564.6895,172114.2969,1
26560.1309,172096,1
26566.2402,172079.7031,1
26573.3691,172068.5938,1
26573.8906,172052.7969,1
26565.7695,172045.7031,1
26557.6602,172025.4063,1
26552.5898,172006.5938,1
26548.0391,171987.7031,1
26543.4902,171964.9063,1
26546.5391,171955.2031,1
26562.3105,171941,1
26569.4297,171927.2969,1
26575.0391,171913.5938,1
26570.9805,171897.7969,1
26556.2598,171887.7031,1
26542.5605,171873.9063,1
26536.4707,171858.2031,1
26537,171840.4063,1
26545.6504,171819.0938,1
26552.7793,171802.7969,1
26566.5195,171783.5,1
26575.6797,171765.7031,1
26587.8906,171746.9063,1
26598.5703,171736.7969,1
26609.7598,171722.0938,1
26620.4492,171705.2969,1
26627.0703,171680.4063,1
26632.1895,171644.7969,1
26634.7598,171613.2969,1
26637.8301,171588.5,1
26638.3496,171571.7031,1
26642.4297,171548.2969,1
26637.8691,171537.0938,1
26628.7207,171537.0938,1
26620.0801,171541.7031,1
26611.9609,171538.5938,1
26599.2598,171536.5938,1
26591.1309,171530,1
26597.75,171513.2031,1
26602.8496,171495.9063,1
26603.8906,171473.5938,1
26605.9297,171455.7969,1
26616.6094,171444.0938,1
26621.1992,171434.5,1
26609.5098,171432.9063,1
26598.8398,171437.5,1
26593.7598,171433.9063,1
26586.1406,171430.4063,1
26577,171425.7969,1
26577.5195,171412.0938,1
26583.1191,171394.7969,1
26588.2207,171375,1
26590.2695,171354.2031,1
26598.9199,171337.4063,1
26616.7207,171323.7031,1
26632.4805,171317.5938,1
26646.1992,171314.5938,1
26653.3203,171305.4063,1
26649.2598,171291.7031,1
26644.1895,171281,1
26648.7695,171273.9063,1
26661.9902,171263.2969,1
26691.9902,171238.9063,1
26709.7891,171220.5938,1
26735.2109,171201.9063,1
26753.5098,171192.7031,1
26773.3203,171197.7969,1
26789.5605,171212.5938,1
26798.1895,171225.2969,1
26811.3809,171248.2031,1
26824.0605,171270,1
26831.1797,171269,1
26839.3008,171272.0938,1
26847.4297,171278.7031,1
26858.0996,171278.7031,1
26880.4609,171271.5938,1
26912.9902,171254.7969,1
26947.0508,171232.5,1
26968.9199,171216.2969,1
26992.3105,171193.4063,1
27015.7109,171161,1
27031.9902,171131,1
27058.9492,171094.9063,1
27082.8496,171077.7031,1
27111.8203,171072.0938,1
27149.9395,171054.4063,1
27210.4297,171028,1
27218.6094,170963,1
27235.4492,170880.7031,1
27249.7305,170812.0938,1
27265.5801,170696.2969,1
27272.2402,170631.2031,1
27280.3418,170579,1
27280.9199,170577.4063,1
27284.5195,170530.7031,1
27281.5195,170471.7031,1
27292.25,170396,1
27302.5,170291.9063,1
27316.3301,170163.9063,1
27315.8594,170112.0938,1
27319.4805,170036.4063,1
27338.3594,169945.4063,1
27375.5703,169797.0938,1
27407.1699,169693,1
27429.1309,169558.9063,1
27476.5703,169339.5,1
27518.4004,169157.7031,1
27582.1094,168933.2031,1
27657.4902,168732.5938,1
27727.25,168573.7031,1
27833.1309,168370.5938,1
27978.4609,168378.4063,1
28163.9199,168389.7969,1
28356.0098,168387.9063,1
28528.7891,168392.2031,1
28657.3594,168392.7969,1
28836.2402,168395,1
28937.3809,168390,1
29000.9102,168387.0938,1
29078.1504,168386.0938,1
29139.1406,168382.5938,1
29215.3691,168381.7031,1
29287.5293,168393.9063,1
29355.5996,168430.0938,1
29414.5195,168463.0938,1
29465.3105,168495.7031,1
29505.9199,168544.5,1
29557.1992,168596.9063,1
29623.7402,168636.5938,1
29692.8203,168672.2031,1
29730.4102,168692,1
29760.3691,168721,1
29797.4199,168774.4063,1
29826.4727,168811.5156,1
29843.6094,168833.4063,1
29884.7402,168873.5,1
29964.9805,168933,1
30023.8906,168975.2031,1
30084.3301,169018.5,1
30134.6094,169053.0938,1
30156.4395,169083,1
30169.6094,169125.7031,1
30180.7305,169186.7031,1
30185.75,169253.7031,1
30205.0195,169305.5938,1
30226.8203,169350.7969,1
30256.752,169398.3594,1
30258.7891,169401.5938,1
30292.8809,169364.0938,1
30318.8203,169337.7031,1
30346.3164,169311.8438,1
30354.4297,169304.2031,1
30385.9707,169268.0938,1
30418.0195,169235.7031,1
30451.0801,169204.7031,1
30476,169180.4063,1
30506.5195,169149.4063,1
30543.1504,169111.7969,1
30578.75,169085.4063,1
30615.3594,169057,1
30643.3301,169036.2031,1
30660.6309,169019,1
30653.0391,168984.9063,1
30640.8691,168959,1
30631.75,168923.9063,1
30642.9492,168902.5938,1
30670.4199,168880.2969,1
30698.9004,168850.4063,1
30734.5195,168801.5938,1
30774.2207,168734.0938,1
30827.6699,168644.2031,1
30863.3008,168584.7969,1
30897.4102,168523.4063,1
30910.6504,168489.9063,1
30914.7793,168429.4063,1
30918.4004,168354.2969,1
30973.2891,168353.2969,1
31064.25,168356.4063,1
31164.8691,168358,1
31270.0508,168364.7031,1
31379.3105,168362.2031,1
31454.0098,168353.0938,1
31585.6309,168346.0938,1
31625.7598,168352.7031,1
31675.5508,168370.5938,1
31752.2598,168382.7969,1
31863.0195,168393,1
31945.8398,168394.0938,1
32064.25,168383,1
32178.5801,168375.5,1
32282.75,168361.7969,1
32382.8594,168348.7031,1
32492.6094,168341.2031,1
32598.3105,168327,1
32686.7207,168314.9063,1
32752.7695,168315.9063,1
32834.0586,168321.0938,1
32927.5508,168317.0938,1
33026.6211,168315.5938,1
33165.3203,168313.7031,1
33166.2891,168358.9063,1
33161.6484,168435.0938,1
33240.8711,168468.5938,1
33331.7617,168518.5,1
33332.6055,168516.6094,1
33346.0195,168486.5,1
33358.7383,168464.7031,1
33373.5,168439.7969,1
33388.2617,168413.9063,1
33407.0781,168395.0938,1
33431.4609,168394.5938,1
33454.8281,168395.2031,1
33472.6289,168376.9063,1
33500.6016,168349.5,1
33528.0586,168325.0938,1
33572.2617,168314,1
33605.2891,168311.5,1
33646.4414,168310.5,1
33674.3906,168306.4063,1
33686.5898,168295.7969,1
33705.9219,168276.5,1
33729.2188,168245.7031,1
33756.3906,168206.7969,1
33786.0586,168152.5938,1
33797.8984,168140.0938,1
33807.8398,168127.9063,1
33828.0781,168111.7969,1
33855.7109,168091.2031,1
33881.0391,168072.5938,1
33901.1719,168064,1
33969.9805,167956.5938,1
34082.7891,167974.2031,1
34091.5781,167949.2969,1
34092.1719,167937.5938,1
34094.7695,167928.5,1
34100.4219,167917.7969,1
34158.3281,167848.5938,1
34215.6406,167792,1
34188.9297,167752.2031,1
34160.6992,167712.7969,1
34128.3203,167685.7031,1
34124.4414,167655.7031,1
34125.5117,167647.5,1
34123.5117,167640.4063,1
34117.9805,167630.7031,1
34109.3906,167622,1
34061.7891,167589.5938,1
34042.0703,167569.7031,1
34036.5391,167560.5,1
34039.1289,167552.9063,1
34084.9492,167464.2031,1
34043.9688,167429.9063,1
34061.9414,167402.5,1
34006.6914,167374.2031,1
33955.5781,167332.2031,1
34027.3516,167241.5938,1
33954.7891,167135.9063,1
33910.75,167102.5938,1
33884.4414,167080.5,1
33852.1094,167045.2969,1
33936,166970,1
33955.4883,166863.4063,1
33974.5781,166740,1
33982.6797,166667.2969,1
34007.0391,166594.2969,1
34011.668,166586.4844,1
34043.0313,166533.5,1
34049.8398,166504.0938,1
34086.8086,166368.5938,1
34129.6406,166193.4063,1
34181.6719,165931.9063,1
34237.9688,165956.2031,1
34245.0703,165959.7969,1
34255.7188,165963.4063,1
34261.3086,165966,1
34273.0117,165965.0938,1
34292.3594,165961.0938,1
34325.4805,165951.7031,1
34341.3086,165941.5938,1
34351.0391,165931.5,1
34373.9414,165930.0938,1
34386.6797,165926.0938,1
34394.8398,165922.5938,1
34423.4609,165901.5,1
34424.5391,165891.7969,1
34426.1289,165882.2031,1
34421.6289,165869.9063,1
34377.5703,165681,1
34372.6289,165660.7031,1
34374.7383,165647.4063,1
34411.8906,165566.2969,1
34470.1094,165451.2969,1
34522.4102,165384,1
34552.7617,165332.4063,1
34629.7695,165221.5,1
34674.6133,165162.8594,1
34722.6094,165100.0938,1
34787.7109,165023.2969,1
34878.3594,164926.7031,1
34946.9688,164856.5,1
34964.6016,164804.7969,1
34996.0391,164661.5938,1
35028.6094,164580.4063,1
35070.0781,164617.2969,1
35124.2305,164660.9063,1
35215.9219,164718,1
35250.8906,164659.2031,1
35290.8516,164615.2031,1
35356.0508,164600.4063,1
35410.0898,164582,1
35448.8398,164567,1
35471.3203,164552.4063,1
35503.0508,164521.0938,1
35531.6484,164502.9063,1
35562.7891,164485.9063,1
35609.7109,164466.9063,1
35691.2188,164447.5938,1
35733.5117,164436.2031,1
35755.9609,164425.5938,1
35785.0898,164405,1
35807.5703,164388.2969,1
35830.5391,164375.7969,1
35847.3789,164368.7969,1
35855.5195,164367.7969,1
35865.2305,164360.7969,1
35872.9219,164351.2031,1
35878.0586,164343.0938,1
35889.8281,164332.5,1
35900.5313,164328,1
35908.6797,164327,1
35915.8008,164326.5,1
35925.5,164322.5,1
35932.1484,164316,1
35976.6406,164278.5938,1
35985.3398,164270,1
35992.4883,164266,1
36003.6992,164262.5,1
36011.8516,164261.5938,1
36021.0313,164257.5938,1
36028.6797,164255.0938,1
36034.2891,164252.0938,1
36038.8906,164247.5,1
36040.9688,164240.9063,1
36041.0508,164229.2031,1
36044.1484,164221.5938,1
36078.5,164178.5938,1
36086.6719,164173.5938,1
36093.3281,164167,1
36093.3711,164159.9063,1
36093.4102,164153.7969,1
36089.3594,164150.7031,1
36089.9297,164141.0938,1
36090.4883,164132.9063,1
36084.4297,164125.2969,1
36086.2109,164111.0781,1
36088.6289,164106,1
36096.3203,164095.9063,1
36097.3984,164085.7031,1
36096.9414,164078,1
36101.0391,164073.5,1
36108.7188,164065.4063,1
36110.8086,164057.2969,1
36112.3984,164047.0938,1
36128.25,163953.7031,1
36130.3203,163947.5938,1
36136.4688,163941,1
36141.0781,163936,1
36144.1719,163929.4063,1
36148.7813,163924.2969,1
36156.4102,163925.4063,1
36162.0391,163920.2969,1
36165.1289,163913.7031,1
36171.2305,163914.2969,1
36184.4688,163912.2969,1
36188.0508,163908.7969,1
36194.1914,163903.7969,1
36200.8008,163903.7969,1
36209.9297,163906.9063,1
36215.5195,163908.5,1
36219.6094,163904.9063,1
36224.2109,163901.4063,1
36229.2891,163902,1
36238.4414,163903.0938,1
36242.5313,163900,1
36247.6406,163896.5,1
36257.3398,163891,1
36276.7695,163875.2969,1
36282.3711,163874.4063,1
36287.4609,163873.9063,1
36295.6094,163871.4063,1
36299.1992,163867.4063,1
36304.8203,163863.7969,1
36309.8984,163863.9063,1
36314,163859.7969,1
36319.1289,163852.7031,1
36328.8906,163838.0938,1
36333.4805,163835.5,1
36343.1719,163831.5,1
36353.3516,163830.5938,1
36357.9609,163825.5,1
36360.0508,163816.4063,1
36362.1211,163811.2969,1
36367.2109,163811.4063,1
36375.3594,163808.9063,1
36376.9219,163803.2969,1
36376.9492,163798.2031,1
36381.5586,163794.2031,1
36387.6719,163791.7031,1
36402.1719,163750.5938,1
36398.1289,163747.5,1
36396.6289,163742.4063,1
36395.1484,163735.2969,1
36397.7383,163727.5938,1
36400.1563,163721.5156,1
36400.707,163720.125,1
36402.0352,163718.7656,1
36402.8984,163717,1
36410.0703,163707.9063,1
36416.75,163698.2969,1
36423.9219,163690.2031,1
36430.0586,163684.0938,1
36441.3086,163674.5,1
36446.4297,163670,1
36455.6016,163668,1
36468.8398,163665.5938,1
36475.4414,163667.5938,1
36487.6211,163671.7969,1
36665.6719,163505.7031,1
36629.7969,163435.0938,1
36480.2813,163140.7969,1
36367.9102,162892.7969,1
36338,162795,1
36325.5781,162749.0938,1
36319.6406,162721.5938,1
36318.2188,162705.2969,1
36308.7109,162681.9063,1
36303.1797,162670.5938,1
36295.6992,162647.7031,1
36253.8398,162589.9063,1
36284,162565.7031,1
36293.1797,162562.7031,1
36303.3984,162555.7031,1
36313.0898,162550.0938,1
36322.2813,162544.5938,1
36328.8984,162544.0938,1
36337.5508,162543.7031,1
36347.1914,162547.2969,1
36357.3398,162550.9063,1
36444.1289,162579,1
36486.1914,162605.7031,1
36566.8594,162636.2969,1
36653.1914,162657.7031,1
36670.3906,162590.7031,1
36723.75,162598.7031,1
36779.8203,162416,1
36733.7695,162378.5,1
36720.6094,162368.2969,1
36700.9102,162347.2969,1
36601.1289,162199.0938,1
36808.0117,161812.4063,1
36816.2305,161798.2031,1
36824.4492,161786.0938,1
36833.6484,161778,1
36846.9297,161769.4063,1
36887.7891,161740.7031,1
36890.3789,161734.5938,1
36894.5,161726,1
36900.1992,161708.7969,1
36901.7695,161701.7031,1
36908.5117,161680.9063,1
36909.5586,161675.7969,1
36913.1602,161669.2031,1
36919.3008,161663.5938,1
36923.8906,161661.0938,1
36929.4883,161660.2031,1
36939.1602,161659.2031,1
36949.3281,161659.7969,1
36963.5586,161660.9063,1
36984.4219,161660,1
37031.6914,161664.9063,1
37072.8086,161677.4063,1
37122.0781,161686.9063,1
37160.2188,161687.7031,1
37208.9805,161697.7031,1
37245.0781,161699.4063,1
37283.2813,161691,1
37316.3398,161690.2031,1
37337.1797,161692.4063,1
37351.8906,161698.5938,1
37372.1992,161705.4063,1
37390.9883,161708.5938,1
37548.2813,161441.0938,1
37555.3984,161442.0938,1
37571.6211,161450.4063,1
37592.3516,161470.9063,1
37634.8281,161510.2969,1
37678.2617,161395.7031,1
37729.9102,161266.2969,1
37738.1406,161251.5938,1
37744.8594,161234.4063,1
37752.1914,161205.5781,1
37828.4414,161210.625,1
37833.8672,161210.9844,1
37847.6602,161211.8906,1
37853.8281,161212.2969,1
37868.5508,161217.9063,1
37885.8086,161223.0938,1
37902.0586,161227.2969,1
37931.5391,161229,1
37956.4492,161232.2969,1
37971.1719,161235.4063,1
37979.7891,161239.5938,1
37988.4102,161244.2031,1
38001.0898,161250.4063,1
38012.7109,161263.2031,1
38036,161280.5938,1
38063.3711,161295.5938,1
38083.1719,161300.2969,1
38097.3906,161302.9063,1
38100.5625,161292.0625,1
38110.8984,161256.7031,1
38109.1602,161209.4063,1
38108.3086,161181.9063,1
38098.4805,161128,1
38086.0586,161079,1
38083.3008,161031.2031,1
38078.0195,160981.2969,1
38082.3086,160945.2031,1
38088.1914,160899.5,1
38092.6016,160843.5938,1
38097.9492,160800.9063,1
38103.8008,160759.7969,1
38112.7891,160703.4063,1
38091.9688,160699.2031,1
38129.3516,160493.5,1
37986,160399.9063,1
38004.2305,160330.9063,1
38024.4414,160270.5,1
38040.5,160222.7969,1
38060.0703,160182.7969,1
38086.25,160142.7969,1
38102.1719,160117.9063,1
38116.5586,160092.5938,1
38124.8086,160074.9063,1
38132.0781,160051.5,1
38136.3516,160018,1
38142.1797,159980.9063,1
38145.3984,159953,1
38147.6094,159924.5,1
38155.1719,159688.0938,1
38187.6719,159695.9063,1
38246.2695,159595.0938,1
38235.6406,159585.4063,1
38226.0313,159578.7031,1
38360.6719,159186,1
38407.9805,159184.2969,1
38416.6289,159183.4063,1
38424.2695,159181.9063,1
38430.9102,159177.4063,1
38440.0898,159172.2969,1
38454.3906,159163.2969,1
38471.7383,159152.7031,1
38537.7344,159103.0156,1
38571.3711,159077.7031,1
38525.6914,158898.7969,1
38539.0117,158883.2031,1
38492.8984,158774.5,1
38627.1719,158688.5,1
38556.4102,158535,1
38547.7617,158536.4063,1
38542.6797,158535.9063,1
38535.0898,158529.2031,1
38534.6211,158523.0938,1
38516.1602,158466,1
38554.3789,158453.5938,1
38551.9883,158427.7031,1
38615.7617,158396.0938,1
38636.4102,158427.2031,1
38650,158449.2031,1
38662.0391,158476.7031,1
38745.75,158427.4063,1
38787.5781,158488.7969,1
38877.8906,158439,1
38883.9414,158448.7031,1
38911.0117,158430.0938,1
38855.1797,158330,1
39083.8516,158192.2969,1
39092.4414,158200.5,1
39138.9102,158169.7031,1
39171.1992,158211.7031,1
39263.5,158171.5938,1
39240.4492,158115,1
39436.2891,158023.7969,1
39427.3711,157986.0938,1
39524.8398,157931.2969,1
39505.7891,157888.5,1
39686.0781,157763.0938,1
39726,157803.5,1
39778.6797,157756.0938,1
39838.0508,157694.4063,1
39882.2109,157626.0938,1
39920.2695,157557.2031,1
39997.0508,157476.7969,1
40082.2383,157516,1
40153.4102,157438.2031,1
40323.4492,157492.2031,1
40332.9102,157441.9063,1
40500.5703,157304.7031,1
40513.7109,157318,1
40579.6992,157256.4063,1
40635.2109,157324.9063,1
40673.1992,157351.0938,1
40748.1289,157405,1
40760.2891,157413.2031,1
40770.8789,157426.5,1
40798.6211,157464.2969,1
40818.7891,157491.9063,1
40839.0313,157508.2969,1
40891.2813,157530.5,1
41007.9883,157571.4063,1
41027.2695,157578.7031,1
41048.6211,157580.4063,1
41229.5313,157603.4063,1
41274.9102,157666.7969,1
41281.9805,157674.9063,1
41288.0508,157680.0938,1
41292.6016,157683.7031,1
41298.6797,157687.7969,1
41305.2695,157690.9063,1
41310.8398,157695,1
41316.4219,157698.0938,1
41323,157702.7031,1
41331.1484,157701.2031,1
41341.3281,157699.7031,1
41348.9414,157702.2969,1
41354.5391,157701.9063,1
41364.6797,157706,1
41430.2891,157706.4063,1
41616.8711,157718.7969,1
41727.1016,157738.9063,1
41818.5586,157751.7031,1
42020.8398,157778.2031,1
42035.7109,157785.7031,1
42046.2695,157787.4063,1
42053.3906,157789.9063,1
42059.0195,157798,1
42087.7813,157861.9063,1
42134.0703,157874.2969,1
42247.4492,157896,1
42253.5781,157903.0938,1
42332.9414,157927.0938,1
42431.1602,157965.5938,1
42504.5,158004.7969,1
42577.2188,158022.7031,1
42627.5898,158041.7031,1
42657.7891,157986.2031,1
42699.0898,157915.9063,1
42738.8789,157850.5938,1
42771.0508,157782.9063,1
42802.2813,157730.9063,1
42833.4805,157675.7969,1
42855.1211,157637.0938,1
42871.6016,157580.0938,1
42891.1719,157533.2969,1
42911.6914,157473.7031,1
42933.1484,157398.9063,1
42950.6289,157341.4063,1
42966.1406,157294.5938,1
42982.1484,157246.7031,1
43000.2383,157210.5938,1
43016.8789,157185.5938,1
43037.0781,157164.0938,1
43082.5117,157110.5,1
43132.9883,157050.2969,1
43182.4805,156995.7031,1
43171.2109,156976,1
43188.9102,156962.5938,1
43209.1289,156944.2969,1
43229.8281,156920.2969,1
43248.0117,156899.9063,1
43269.6992,156870.2969,1
43297.9883,156842.7031,1
43317.6719,156818.7031,1
43326.6797,156792.7031,1
43328.1016,156773.4063,1
43332.5391,156747.5,1
43329.4219,156733.2969,1
43324.2305,156709.9063,1
43330.7188,156689.5938,1
43340.8516,156682.9063,1
43353.0117,156679.7969,1
43367.1992,156672.0938,1
43383.8984,156661.9063,1
43398.0781,156653.7031,1
43409.6992,156642.4063,1
43423.4609,156652,1
43462.3281,156606.0938,1
43506.25,156556.0938,1
43544.6094,156510.0938,1
43591.0313,156452,1
43605.7305,156446.2969,1
43664.7891,156378.9063,1
43746.0508,156281.5,1
43767,156257.3906,1
43836.9219,156176.9063,1
43890.4102,156110.5,1
43925.6211,156144.4063,1
44113.3594,155818.2031,1
44120.5313,155831.4063,1
44154.1484,155852.5938,1
44192.8711,155876.2969,1
44230.0313,155895.4063,1
44278.8906,155917,1
44324.1094,155921.7969,1
44356.6211,155924.2031,1
44414.4688,155918.2969,1
44459.6211,155909.4063,1
44507.2617,155891.4063,1
44558.4414,155869.2969,1
44578.2305,155867.5938,1
44594.4492,155861.5,1
44627.8906,155847.5938,1
44671.4688,155829.5938,1
44712.5195,155814.0938,1
44757.1016,155794.5938,1
44812.25,155755.2031,1
44822.9688,155766.2969,1
44831.1484,155777.4063,1
44845.4102,155786,1
44859.6719,155795.0938,1
44871.3789,155802.0938,1
44882.0898,155810.2031,1
44890.7813,155822.2969,1
44896.9102,155829.9063,1
44900.5,155836.5,1
44908.7109,155853.7031,1
44930.1602,155877.5,1
44956.1914,155904.7969,1
44989.8711,155938.7031,1
44992.2852,155941.3438,1
45018.4609,155970,1
45040.9219,155993.2969,1
45070.9805,156015,1
45101.0508,156038.7031,1
45145.8789,156067.5,1
45171.8906,156090.2031,1
45194.8398,156110.9063,1
45187.7891,156123.0938,1
