StatisticalSector,NIS9,PostCode,Municipality,NIS5,Arrondissement,NIS2,NUTS3,Province,NIS1_5,NUTS2,Region,NIS1,NUTS1
BONNERT-HABITATIONS DISPERSEES,81001D091,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
FRASSEM-CENTRE,81001D10-,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
FRASSEM - EXTENSION,81001D112,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SEYMERICH,81001D1AB,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
FRASSEM-SEIGHECK/GUSSISBOUR/PEIFFESHOFF,81001D1PB,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
WALZING-CENTRE,81001D20-,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
VAL VERT,81001D212,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
PETITE GAICHEL,81001D223,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
WALZING-HABITATIONS DISPERSEES,81001D291,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
VIVILLE-CENTRE,81001D300,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
VIVILLE-HABITATIONS DISPERSEES,81001D390,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GUIRSCH-CENTRE,81001E00-,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HECKBOUS-CENTRE,81001E01-,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HECKBOUS - HABITATIONS DISP.,81001E09-,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TOERNICH-CENTRE,81001F000,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TOERNICH - HABITATIONS DISP.,81001F090,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
UDANGE-CENTRE,81001F100,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
UDANGE-HABITATIONS DISPERSEES,81001F190,6700,Arlon,81001,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATTERT-CENTRE,81003A00-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GRENDEL,81003A01-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
AV. DE LA LIBERATION,81003A022,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATTERT NORD,81003A033,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATTERT-HABITATIONS DISPERSEES,81003A091,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
POST,81003A10-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SCHADECK - EXTENTION,81003A112,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SCHADECK - HABITATIONS DISP.,81003A191,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SCHOCKVILLE-CENTRE,81003A20-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
RODENHOF,81003A21-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SCHOCKVILLE-RODENHOF-HAB.DISP.,81003A29-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TONTELANGE-CENTRE,81003B00-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TONTELANGE - HABITATIONS DISP.,81003B09-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
METZERT-CENTRE,81003B100,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
METZERT-HABITATIONS DISPERSEES,81003B190,,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
THIAUMONT-CENTRE,81003C000,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TATTERT,81003C010,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
THIAUMONT - HABITATIONS DISP.,81003C090,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LISCHERT-CENTRE,81003C10-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LISCHERT-HABITATIONS DISP.,81003C19-,,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LOTTERT-CENTRE,81003C200,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LOTTERT-HABITATIONS DISPERSEES,81003C290,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
NOBRESSART-CENTRE,81003D000,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
NOBRESSART - HABITATIONS DISP.,81003D090,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HEINSTERT-CENTRE,81003D10-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HEINSTERT - HABITATIONS DISP.,81003D19-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
NOTHOMB-CENTRE,81003E000,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
NOTHOMB-HABITATIONS DISPERSEES,81003E090,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
PARETTE-CENTRE,81003E10-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
PARETTE-HABITATIONS DISPERSEES,81003E19-,6717,Attert,81003,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
AUBANGE-CENTRE,81004A001,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
CENTRE-CHEM DE FER S.(FRONT.),81004A01-,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
KIM,81004A022,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
AUBANGE-NORD-OUEST,81004A033,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
PED,81004A0MA,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ZONING INDUSTRIEL,81004A0NA,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
AUTRE,81004A0PA,6790,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATHUS-CENTRE,81004B00-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATHUS-CENTRE EST,81004B01-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATHUS-CENTRE SUD,81004B02-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATHUS-CENTRE SUD-EST,81004B03-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
COCKERILL,81004B07-,,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
RODENBUSCH,81004B09-,,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GUERLANGE-CENTRE,81004B100,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
WOSWEILER,81004B112,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GUERLANGE - HABITATIONS DISP.,81004B191,,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
CHEMIN DE FER OUEST,81004B21-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ATHUS P.P.T.,81004B22-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HOME LORRAIN,81004B31-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LE BOIS D'ATHUS (SPORT),81004B32-,6791,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HALANZY-CENTRE,81004C00-,6792,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HALANZY - HABITATIONS DISP.,81004C09-,6792,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
BATTINCOURT-CENTRE,81004C10-,6792,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
BATTINCOURT -HABITATIONS DISP.,81004C19-,,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
AIX-SUR-CLOIE-CENTRE,81004C200,6792,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
AIX-SUR-CLOIE - HAB. DISP.,81004C290,,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
RACHECOURT-CENTRE,81004D000,6792,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
RACHECOURT - HABITATIONS DISP.,81004D090,6792,Aubange,81004,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
MARTELANGE-CENTRE,81013A000,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LE SANGLIER,81013A012,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
MARTELANGE - HABITATIONS DISP.,81013A091,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
RADELANGE-CENTRE,81013A10-,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
RADELANGE - HABITATIONS DISP.,81013A19-,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GRUMELANGE-CENTRE,81013A20-,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GRUMELANGE EXTENSION,81013A212,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GRUMELANGE - HABITATIONS DISP.,81013A291,6630,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
FORET D'ANLIER,81013A392,,Martelange,81013,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
MESSANCY-CENTRE,81015A001,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
MESSANCY - CHATEAU,81015A012,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
COTE DE CLERENCY,81015A022,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ZONES FORESTIERES ET AGRICOLES,81015A0MA,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
ZONING,81015A0PA,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LONGEAU-CENTRE,81015A200,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
LONGEAU-HABITATIONS DISPERSEES,81015A290,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
DIFFERT-CENTRE,81015A300,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
DIFFERT-HABITATIONS DISPERSEES,81015A390,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TURPANGE-CENTRE,81015A400,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
TURPANGE - HABITATIONS DISP.,81015A490,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SELANGE-CENTRE,81015B000,6781,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
SELANGE-HABITATIONS DISPERSEES,81015B090,6781,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HABERGY-CENTRE,81015C000,6782,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
GUELFF,81015C01-,6782,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HABERGY-HABITATIONS DISPERSEES,81015C090,6782,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
BELANGE-CENTRE,81015C10-,6782,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
BELANGE-HABITATIONS DISPERSEES,81015C19-,6782,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
WOLKRANGE-CENTRE,81015D001,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
BUVANGE,81015D012,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
PRES WEILER,81015D083,,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
WOLKRANGE - HABITATIONS DISP.,81015D090,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HONDELANGE - CENTRE,81015E000,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
HONDELANGE - HABITATIONS DISP.,81015E090,6780,Messancy,81015,Arlon,81,BE341,Luxembourg,8,BE34,Wallonie,3,BE3
BASTOGNE-CENTRE,82003A00-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BASTOGNE-EGLISE-PT SEMINAIRE,82003A01-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BAS QUARTIER - RUE DE BASTOGNE,82003A020,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BASTOGNE CENTRE - OUEST,82003A03-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ZONING INDUSTRIEL D'ISLE LA HESSE,82003A0MA,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ISLE LA HESSE,82003A0PA,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BASTOGNE-CENTRE-NORD-OUEST,82003A10-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BASTOGNE - CROIX ROUGE,82003A113,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BASTOGNE - CASERNE - HOPITAL,82003A12-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ROUTE DE NEUFCHATEAU,82003A20-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
WACHENOULE,82003A212,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
CROIX BLANCHE - WACHENOULE,82003A22-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
SENOUCHAMPS-CENTRE,82003A40-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
PERIPHERIE SENONCHAMPS,82003A4PN,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ILE-LES-PRE,82003A5PN,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
SAVY-CENTRE,82003A60-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
SAVY-HABITATIONS DISPERSEES,82003A69-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
HEMROULLE,82003A70-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
HEMROULLE - HABITATIONS DISP.,82003A790,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
WARDIN-CENTRE,82003B00-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
WARDIN-HABITATIONS DISPERSEES,82003B09-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BRAS-CENTRE,82003B10-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BRAS-FRONTIERE - HABIT.DISP.,82003B19-,,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MARVIE-CENTRE,82003B20-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MARVIE-ROUTE - HAB. DISP.,82003B29-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MONT-CENTRE,82003B30-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MONT - HAB. DISP.-FERME DUMONT,82003B39-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BIZORY-CENTRE,82003B40-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BIZORY-HABITATIONS DISPERSEES (CHEMINS DE BASTOGNE NOVILLE),82003B49-,,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
HAUTE - MAGERET,82003B500,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BASSE - MAGERET,82003B512,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MAGERET-HABITATIONS DISPERSEES,82003B591,,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BENONCHAMPS-CENTRE,82003B60-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BENOMCHAMPS-HABITATIONS DISP.,82003B69-,,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
VILLERS-LA-BONNE-EAU-CENTRE,82003C00-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
VILLERS-LA-B0NNE-EAU-HAB.DISP.,82003C09-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LUTREMANGE-CENTRE,82003C10-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LUTREMANGE - HABITATIONS DISP.,82003C19-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LIVARCHAMPS-CENTRE,82003C20-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LIVARCHAMPS-HABITATIONS DISP.,82003C29-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LUTREBOIS-CENTRE,82003C300,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LUTREBOIS - HABITATIONS DISP.,82003C390,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
REMOIFOSSE,82003C49-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LOSANGE,82003C59-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
NOVILLE-CENTRE,82003D00-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
COBRU,82003D01-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
NOVILLE-HABITATIONS DISPERSEES,82003D09-,,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
FOI-CENTRE,82003D10-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
FOI - HABITATIONS DISPERSEES,82003D19-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
RECOGNE-CENTRE,82003D20-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
RECOGNE-HABITATIONS DISPERSEES,82003D29-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
VAU-CENTRE,82003D30-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
VAU - HABITATIONS DISPERSEES,82003D39-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
WICOURT-CENTRE,82003D40-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
PERIPHERIE WICOURT,82003D4PN,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
RACHAMPS-CENTRE,82003D50-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
HARDIGNI,82003D51-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
HARDIGNI-RACHAMPS - HAB. DISP.,82003D59-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LUZERI-CENTRE,82003D600,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LUZERI-HABITATIONS DISPERSEES,82003D690,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LONGVILLY-CENTRE,82003E00-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LONGVILLY - HABITATIONS DISP.,82003E09-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ARLONCOURT-CENTRE,82003E10-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ARLONCOURT - HABITATIONS DISP.,82003E19-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MICHAMPS,82003E20-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
AUBOURCI,82003E21-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
HORITIME - CHEMIN DES PELERINS,82003E29-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MOINET-CENTRE,82003E30-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MOINET-HABITATIONS DISPERSEES,82003E39-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BOURCY-CENTRE,82003E40-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BOURCY-HABITATIONS DISPERSEES,82003E49-,6600,Bastogne,82003,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BERTOGNE-CENTRE,82005A00-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BERTOGNE - HABITATIONS DISP.,82005A09-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BETHOMONT-CENTRE,82005A10-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
BETHOMONT - HABITATIONS DISP.,82005A19-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
COMPOGNE-CENTRE,82005A20-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
RASTATE,82005A21-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
VIVROU,82005A22-,6687,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
COMPOGNE - HABITATIONS DISP.,82005A29-,,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
LONGCHAMPS-CENTRE,82005B00-,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MONAVILLE,82005B01-,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
WITHIMONT,82005B02-,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
FAYIS,82005B03-,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ROLLEY,82005B091,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
CHAMPS-CENTRE,82005B30-,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
ROUETTE-CENTRE,82005B310,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
CHAMPS-ROUETTE-HAB. DISP.,82005B390,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MANDE SAINT-ETIENNE - CENTRE,82005B40-,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
FLAMISOULE-CENTRE,82005B410,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
MANDE SAINT-ETIENNE-FLAMISOULE HABITATIONS DISPERSEES,82005B490,6688,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
FLAMIERGE-CENTRE,82005C00-,6686,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
TRONLE,82005C01-,6686,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
FLAMIERGE - HABITATIONS DISP.,82005C09-,6686,Bertogne,82005,Bastogne,82,BE342,Luxembourg,8,BE34,Wallonie,3,BE3
